portfolio_id,return
PF00001375,0.02528416729632147
PF00001382,0.02528416729632147
PF00001384,0.02528416729632147
PF00001388,0.0260330264878259
PF00001389,0.0260330264878259
PF00001391,0.0260330264878259
PF00001412,0.048597999999999995
PF00001419,0.05514627351698481
PF00001424,0.029094227272727268
PF00001427,0.029506260606060604
PF00001428,0.026442085311355314
PF00001430,0.029366974891774887
PF00001432,0.050313
PF00001433,0.029366974891774887
PF00001438,0.02944137489177489
PF00001440,0.05514627351698481
PF00001441,0.02841814439457601
PF00001446,0.0285734586802903
PF00001450,0.02869563712184874
PF00001453,0.047736
PF00001456,0.02870083712184874
PF00001458,0.028701751407563026
PF00001463,0.05489799983277429
PF00001464,0.028545792446524065
PF00001471,0.05489799983277429
PF00001473,0.028615721017952633
PF00001474,0.05489799983277429
PF00001480,0.028900288907563028
PF00001486,0.05489799983277429
PF00001493,0.05488847042100958
PF00001494,0.03155085438596491
PF00001497,0.031344726052631576
PF00001500,0.03151809462406015
PF00001503,0.05488847042100958
PF00001505,0.031556854385964915
PF00001508,0.031556854385964915
PF00001510,0.03162106916857361
PF00001511,0.03177238940666884
PF00001512,0.05488847042100958
PF00001515,0.03157618940666884
PF00001516,0.05488847042100958
PF00001519,0.05504672997305175
PF00001522,0.03202202771929825
PF00001529,0.03266374
PF00001532,0.0334432
PF00001535,0.03291658000000001
PF00001536,0.03235680666666667
PF00001537,0.03256059
PF00001540,0.05559413224577903
PF00001541,0.03235680666666667
PF00001542,0.05559413224577903
PF00001547,0.03182826666666667
PF00001550,0.05573647707336522
PF00001553,0.03298795
PF00001556,0.03198768666666667
PF00001561,0.05573647707336522
PF00001564,0.05573647707336522
PF00001565,0.03220144666666666
PF00001569,0.034819485263157895
PF00001572,0.05601609361471862
PF00001575,0.03486606708133971
PF00001578,0.034933667081339714
PF00001579,0.05594409361471862
PF00001583,0.034933667081339714
PF00001589,0.034933667081339714
PF00001590,0.05594409361471862
PF00001592,0.034883018846045596
PF00001593,0.05601609361471862
PF00001597,0.03512176708133972
PF00001599,0.034942818846045595
PF00001614,0.0373035466454163
PF00001618,0.0373035466454163
PF00001619,0.037320281190870844
PF00001629,0.037320281190870844
PF00001626,0.035915240281779934
PF00001628,0.037320281190870844
PF00001631,0.0583217523809524
PF00001632,0.037320281190870844
PF00001633,0.03641833225806451
PF00001635,0.037320281190870844
PF00001642,0.037320281190870844
PF00001648,0.03705978119087084
PF00001654,0.03468336000000001
PF00001655,0.03580628225806452
PF00001656,0.03468336000000001
PF00001660,0.03742790119087084
PF00001661,0.05886408571428571
PF00001665,0.037866476948446595
PF00001667,0.05892008571428572
PF00001677,0.05892008571428572
PF00001682,0.04023756136363636
PF00001690,0.042011014285714285
PF00001693,0.040728145000421566
PF00001711,0.04055505269272926
PF00001712,0.04050947916708823
PF00001713,0.04061174500042157
PF00001714,0.04050947916708823
PF00001719,0.04050947916708823
PF00001728,0.04144425677536233
PF00001729,0.04205944285714285
PF00001731,0.061587600000000006
PF00001732,0.042034409523809525
PF00001745,0.04406671887254902
PF00001749,0.044033873634453775
PF00001751,0.0631766
PF00001754,0.0438273593487395
PF00001756,0.04410330220588235
PF00001765,0.04357826547619048
PF00001767,0.04345226547619048
PF00001768,0.06372180000000001
PF00001770,0.04344999404761905
PF00001772,0.044229700000000004
PF00001774,0.043602994047619054
PF00001776,0.04360859404761905
PF00001779,0.0630252705882353
PF00001786,0.064907367291532
PF00001787,0.04345559404761905
PF00001789,0.043920074999999996
PF00001792,0.04345226547619048
PF00001793,0.06537352113768585
PF00001797,0.0420054
PF00001801,0.042169999999999985
PF00001805,0.0429819
PF00001807,0.06537352113768585
PF00001808,0.0429819
PF00001809,0.043582971428571426
PF00001813,0.044223
PF00001819,0.04430392857142858
PF00001820,0.04430392857142858
PF00001824,0.0449045
PF00001834,0.046346771818181816
PF00001837,0.06537352113768585
PF00001841,0.046390799565434564
PF00001842,0.04644046334609835
PF00001844,0.046465652732568655
PF00001846,0.046390799565434564
PF00001847,0.046346771818181816
PF00001848,0.04556308527972028
PF00001849,0.046063771818181824
PF00001854,0.04564102181818182
PF00001857,0.04588571334609835
PF00001863,0.04647790273256865
PF00001865,0.04629226709790209
PF00001867,0.047152074791392176
PF00001868,0.04653894182435921
PF00001869,0.04645864516428017
PF00001875,0.04645864516428017
PF00001878,0.0653352
PF00001879,0.04629226709790209
PF00001880,0.04645864516428017
PF00001886,0.04616355363636364
PF00001887,0.04616355363636364
PF00001895,0.046177527732568655
PF00001900,0.04560929
PF00001904,0.06719670062486532
PF00001907,0.04663774999999999
PF00001908,0.04696171666666667
PF00001912,0.046860716666666656
PF00001920,0.06719670062486532
PF00001921,0.06719670062486532
PF00001922,0.047901525
PF00001923,0.047901525
PF00001924,0.047788
PF00001925,0.04917299285714285
PF00001929,0.04908299285714285
PF00001935,0.07409790476190477
PF00001936,0.04948503048934026
PF00001937,0.04952333103281853
PF00001939,0.04954365246138996
PF00001951,0.04948503048934026
PF00001948,0.04948503048934026
PF00001952,0.06875290476190475
PF00001953,0.04948503048934026
PF00001960,0.04966193817567568
PF00001963,0.04948503048934026
PF00001966,0.07084314285714285
PF00001970,0.049873888175675674
PF00001975,0.05011153817567567
PF00001978,0.04945923048934027
PF00001985,0.0752
PF00001987,0.07101234285714286
PF00001988,0.04945923048934027
PF00001995,0.0512016875
PF00001996,0.0512996875
PF00001997,0.051430461538461536
PF00001999,0.073022
PF00002000,0.05099046153846154
PF00002001,0.07242900000000001
PF00002008,0.051949
PF00002010,0.07472400000000001
PF00002011,0.052075399999999994
PF00002012,0.0524674
PF00002015,0.05295399999999999
PF00002016,0.052695900000000004
PF00002022,0.05312589999999999
PF00002026,0.05398689999999999
PF00002031,0.053056000000000006
PF00002032,0.053278928571428574
PF00002036,0.053821928571428576
PF00002038,0.05371692857142857
PF00002042,0.05389892857142857
PF00002044,0.07170994285714286
PF00002045,0.05374840000000001
PF00002049,0.05370092857142857
PF00002050,0.05377900000000001
PF00002051,0.053694
PF00002054,0.05331100000000001
PF00002058,0.053688928571428575
PF00002069,0.05364525
PF00002073,0.05337630000000001
PF00002076,0.05306543953488373
PF00002077,0.05341107369637441
PF00002084,0.05251272727272728
PF00002085,0.05290193083923156
PF00002087,0.05280872727272727
PF00002089,0.05235143953488373
PF00002099,0.05359412727272728
PF00002103,0.05314490000000001
PF00002105,0.05268977243401759
PF00002106,0.0529687724340176
PF00002109,0.05373290000000001
PF00002113,0.055018645161290326
PF00002121,0.055018645161290326
PF00002128,0.072468
PF00002129,0.05439061182795699
PF00002131,0.05444578333333333
PF00002140,0.061331657142857134
PF00002141,0.059911199999999984
PF00002144,0.05488505714285715
PF00002145,0.05824251428571429
PF00002146,0.0614088
PF00002148,0.0588288
PF00002149,0.06071279999999999
PF00002152,0.060422057142857144
PF00002154,0.060571200000000006
PF00002158,0.05895600000000001
PF00002159,0.054831857142857154
PF00002163,0.05416685714285715
PF00002164,0.0582936
PF00002165,0.057801000000000005
PF00002169,0.05259706976567145
PF00002170,0.052871359807485516
PF00002175,0.05261421262281431
PF00002185,0.0525556152202169
PF00002190,0.05251902564599483
PF00002192,0.052871359807485516
PF00002193,0.052697923203820905
PF00002194,0.05251902564599483
PF00002196,0.0525556152202169
PF00002197,0.05261421262281431
PF00002199,0.05240289826902398
PF00002200,0.052697923203820905
PF00002206,0.05299689110222964
PF00002208,0.052871359807485516
PF00002211,0.05581390000000001
PF00002213,0.052743191102229636
PF00002214,0.052729788504827034
PF00002216,0.0528226276572622
PF00002217,0.052674710010203386
PF00002223,0.05278405973690392
PF00002224,0.052655259736903916
PF00002230,0.052743191102229636
PF00002232,0.0533206276572622
PF00002238,0.052712645647684186
PF00002239,0.0528226276572622
PF00002240,0.0533206276572622
PF00002251,0.05271721001020339
PF00002252,0.05360279999999999
PF00002253,0.053040561611506776
PF00002255,0.053251107066052225
PF00002265,0.05428226666666667
PF00002267,0.054232666666666665
PF00002271,0.054869999999999995
PF00002269,0.05412357142857144
PF00002273,0.055241866666666674
PF00002278,0.054759600000000005
PF00002282,0.05432560000000001
PF00002285,0.054925
PF00002286,0.054721571428571425
PF00002287,0.057289
PF00002292,0.056728999999999995
PF00002298,0.0549168
PF00002302,0.0550528
PF00002316,0.05416820672268907
PF00002317,0.05398223529411764
PF00002320,0.05534715599694423
PF00002324,0.05546545599694423
PF00002326,0.05525074957983193
PF00002333,0.05552074957983194
PF00002335,0.0689816
PF00002342,0.05487714957983194
PF00002344,0.054885035294117646
PF00002345,0.05537665599694423
PF00002349,0.05378703529411764
PF00002350,0.054726807142857145
PF00002352,0.054139428571428574
PF00002355,0.053980428571428575
PF00002361,0.0557138
PF00002371,0.055898800000000005
PF00002369,0.05618218254392667
PF00002376,0.05611580000000001
PF00002378,0.054210526923076915
PF00002381,0.05564587692307692
PF00002383,0.05544612692307692
PF00002384,0.05931557619047619
PF00002385,0.05478877692307693
PF00002391,0.05597484835164836
PF00002398,0.05770384761904762
PF00002400,0.05641300219780221
PF00002401,0.055474680769230775
PF00002402,0.05697984761904762
PF00002406,0.05712377535111947
PF00002408,0.06855599999999999
PF00002411,0.05642420219780221
PF00002413,0.05665223076923078
PF00002417,0.056124230769230773
PF00002429,0.05578488076923077
PF00002435,0.055804664285714276
PF00002439,0.05557474010989011
PF00002440,0.055376907142857146
PF00002441,0.055634311538461545
PF00002447,0.0545172
PF00002453,0.05606631153846155
PF00002451,0.0740696
PF00002455,0.0550807
PF00002457,0.02692895238095238
PF00002469,0.02787419047619048
PF00002474,0.0282508343358396
PF00002475,0.02815723909774436
PF00002476,0.05519048571428571
PF00002480,0.05576176917293233
PF00002492,0.0282508343358396
PF00002496,0.031104619226537143
PF00002506,0.031104619226537143
PF00002516,0.028183839097744363
PF00002518,0.05641212582417583
PF00002521,0.05535924395604397
PF00002522,0.02853048195488722
PF00002524,0.028586481954887222
PF00002525,0.05567981148062463
PF00002530,0.02853048195488722
PF00002532,0.05521347252747253
PF00002543,0.05575342631578948
PF00002547,0.05569991862348178
PF00002548,0.0657644
PF00002551,0.029735417756
PF00002553,0.031739756784
PF00002560,0.028991184797504767
PF00002571,0.054598200000000006
PF00002572,0.029040992000000005
PF00002582,0.029017364895238103
PF00002583,0.03189540426133334
PF00002589,0.054598200000000006
PF00002590,0.05514684395604395
PF00002593,0.05492964395604396
PF00002594,0.028200992
PF00002595,0.0282689728952381
PF00002600,0.0282689728952381
PF00002598,0.05584911862348178
PF00002601,0.028200992
PF00002605,0.05667609719491036
PF00002606,0.055911097194910366
PF00002608,0.031438744
PF00002630,0.05782485714285716
PF00002628,0.058852379999999996
PF00002631,0.05782485714285716
PF00002632,0.05947057142857144
PF00002634,0.06035999999999999
PF00002637,0.05525850000000001
PF00002639,0.05542800000000001
PF00002641,0.0585960577776
PF00002642,0.05689562857142858
PF00002643,0.05601275
PF00002653,0.037374911738400005
PF00002656,0.05525850000000001
PF00002658,0.05558475
PF00002664,0.05578875
PF00002665,0.05578875
PF00002670,0.05733877142857143
PF00002675,0.04920318589400001
PF00002678,0.05526800000000002
PF00002680,0.060494000000000006
PF00002681,0.0444915031466
PF00002682,0.0516
PF00002684,0.04859999999999999
PF00002689,0.044935734256999996
PF00002691,0.049440144443999995
PF00002694,0.05736000000000001
PF00002700,0.05731200000000001
PF00002702,0.059811
PF00002713,0.077268
PF00002711,0.06292
PF00002715,0.06874618125000001
PF00002716,0.068041575
PF00002718,0.05802
PF00002723,0.06874618125000001
PF00002725,0.059226
PF00002747,0.06462057142857143
PF00002737,0.06724618125
PF00002738,0.061999999999999986
PF00002740,0.06783199999999999
PF00002746,0.06116400000000002
PF00002749,0.060950000000000004
PF00002750,0.05262
PF00002754,0.036860000000000004
PF00002755,0.038700000000000005
PF00002777,0.034177500000000006
PF00002775,0.055862
PF00002779,0.036444
PF00002780,0.050364
PF00002783,0.057102
PF00002793,0.030653999999999997
PF00002797,0.06516057142857143
PF00002805,0.035409352000000005
PF00002811,0.047999999999999994
PF00002812,0.027155000000000002
PF00002814,0.026241000000000004
PF00002815,0.028729000000000005
PF00002821,0.027325000000000006
PF00002827,0.053459999999999994
PF00002828,0.0618
PF00002834,0.028269
PF00002841,0.04836
PF00002843,0.025906000000000002
PF00002849,0.037861352
PF00002855,0.047999999999999994
PF00002856,0.043617704
PF00002857,0.05117999999999999
PF00002862,0.05117999999999999
PF00002868,0.026890000000000004
PF00002869,0.03146600000000001
PF00002866,0.052248
PF00002867,0.044048541583080005
PF00002892,0.04836
PF00002879,0.027036119582399997
PF00002881,0.06899357142857142
PF00002883,0.050879999999999995
PF00002885,0.04058847838872
PF00002887,0.02082
PF00002888,0.06779357142857143
PF00002910,0.047987999999999996
PF00002911,0.049871
PF00002943,0.023684439171199993
PF00002913,0.021689680528846157
PF00002915,0.021689680528846157
PF00002919,0.047448000000000004
PF00002922,0.049696
PF00002923,0.049032000000000006
PF00002928,0.047448000000000004
PF00002929,0.022457709328606155
PF00002930,0.03399527239999999
PF00002935,0.049947
PF00002939,0.047448000000000004
PF00002937,0.022268051888
PF00002938,0.022277013862179486
PF00002945,0.04932
PF00002954,0.04693
PF00002958,0.036024209105500006
PF00002960,0.0399702030775
PF00002962,0.045832000000000005
PF00002969,0.022628103776000004
PF00002970,0.045832000000000005
PF00002979,0.044784000000000004
PF00002973,0.049456
PF00002974,0.045559
PF00002978,0.02313291030695507
PF00002984,0.023114046802114555
PF00002988,0.043959
PF00002992,0.04345828571428571
PF00002994,0.022214046802114553
PF00002996,0.043488285714285715
PF00003004,0.02974533528719999
PF00003006,0.04105414285714286
PF00003010,0.04266995238095239
PF00003014,0.04266995238095239
PF00003016,0.021619410434166667
PF00003024,0.02191940666666667
PF00003028,0.025680046799999995
PF00003031,0.040635000000000004
PF00003041,0.040315000000000004
PF00003042,0.042891
PF00003043,0.025080233999999996
PF00003044,0.02592
PF00003046,0.045516
PF00003052,0.04194650000000001
PF00003057,0.030055529410306665
PF00003061,0.04194650000000001
PF00003062,0.026525347045352383
PF00003063,0.026525347045352383
PF00003065,0.026357922491150005
PF00003066,0.02514436419417667
PF00003068,0.04248149999999999
PF00003069,0.029927424186239997
PF00003070,0.029927424186239997
PF00003073,0.041917499999999996
PF00003074,0.027207520026485715
PF00003077,0.03996880769230769
PF00003085,0.040442807692307695
PF00003087,0.027457378188230002
PF00003092,0.04058680769230769
PF00003094,0.03996880769230769
PF00003097,0.0313352914992
PF00003101,0.024935986330550004
PF00003103,0.024815986330550002
PF00003106,0.039944807692307696
PF00003107,0.02907342418624
PF00003109,0.040088807692307694
PF00003111,0.039944807692307696
PF00003130,0.03297200000000001
PF00003125,0.014173723571657143
PF00003128,0.0350205
PF00003132,0.03554399999999999
PF00003136,0.033854999999999996
PF00003139,0.018218953222014
PF00003147,0.029929123381400004
PF00003150,0.01765246157032
PF00003160,0.033762
PF00003162,0.033762
PF00003170,0.031418
PF00003177,0.026629849597580003
PF00003183,0.031284385
PF00003184,0.028860599999999997
PF00003187,0.010343933751312002
PF00003193,0.031722933333333335
PF00003195,0.027495600000000002
PF00003197,0.010252533895032001
PF00003201,0.028258000000000005
PF00003202,0.02915970288
PF00003207,0.030084
PF00003212,0.029647200000000002
PF00003213,0.009004952835624002
PF00003218,0.020450000000000003
PF00003219,0.028759199999999995
PF00003225,0.0259660016
PF00003227,0.0259660016
PF00003230,0.0267060016
PF00003232,0.02356631311904
PF00003240,0.027358239469519995
PF00003242,0.02132
PF00003243,0.02109
PF00003245,0.026781999999999993
PF00003251,0.02175
PF00003254,0.025184
PF00003257,0.021829999999999995
PF00003258,0.00826191456632
PF00003265,0.020352
PF00003268,0.007296190313199999
PF00003269,0.021724
PF00003270,0.021892
PF00003273,0.024023999999999997
PF00003274,0.022455999999999997
PF00003275,0.01206711439252
PF00003287,0.01206711439252
PF00003289,0.009985776
PF00003290,0.016687999999999998
PF00003294,0.0227100886
PF00003295,0.018351
PF00003296,0.0215720886
PF00003299,0.021216
PF00003314,0.015964
PF00003316,0.01182464290544
PF00003318,0.016810685714285713
PF00003326,0.015998999999999996
PF00003327,0.010705717174411
PF00003329,0.017589
PF00003334,0.016842199999999998
PF00003336,0.01178849756163888
PF00003342,0.0166526
PF00003343,0.01898033333333333
PF00003344,0.018303000000000003
PF00003346,0.017105500000000003
PF00003352,0.007028318457103999
PF00003360,0.011400353265599999
PF00003366,0.006498214285714286
PF00003370,0.016740685714285716
PF00003375,0.007077099290399999
PF00003377,0.01788968571428571
PF00003379,0.012004038384
PF00003382,0.0172063
PF00003387,0.016660985714285714
PF00003388,0.007591698678962729
PF00003389,0.01175829532482388
PF00003392,0.011959477011479997
PF00003393,0.016600985714285716
PF00003394,0.016465985714285713
PF00003399,0.008066309411504
PF00003400,0.010862853658400002
PF00003403,0.0119289924892
PF00003406,0.017076585714285712
PF00003407,0.016720985714285715
PF00003408,0.015285799999999999
PF00003413,0.017183
PF00003414,0.016294985714285715
PF00003417,0.013224136363636363
PF00003421,0.013224136363636363
PF00003425,0.008470193727399999
PF00003429,0.013223636363636364
PF00003434,0.0118971
PF00003437,0.01038378322422
PF00003439,0.015679714285714286
PF00003441,0.011393714285714285
PF00003442,0.012823236363636364
PF00003449,0.015643714285714285
PF00003452,0.015643714285714285
PF00003455,0.013469600000000002
PF00003470,0.008697828170200001
PF00003474,0.015444214285714287
PF00003477,0.014745999999999999
PF00003482,0.0113580219142
PF00003485,0.013500692394285713
PF00003489,0.012975615231999998
PF00003490,0.012724615232
PF00003492,0.006887731853794286
PF00003493,0.006887731853794286
PF00003495,0.006939731293834286
PF00003499,0.01078902857142857
PF00003501,0.011758
PF00003504,0.013133999999999998
PF00003505,0.012984399999999998
PF00003511,0.011946330491755714
PF00003513,0.010373207236800002
PF00003514,0.0112285013962
PF00003517,0.013022999999999998
PF00003518,0.0125056
PF00003521,0.012161410077430001
PF00003523,0.01078902857142857
PF00003530,0.013127999999999997
PF00003535,0.008966155138862
PF00003537,0.0123736
PF00003560,0.013157000000000002
PF00003563,0.01036804477747
PF00003566,0.010173028571428572
PF00003569,0.01250540576
PF00003572,0.01156541007743
PF00003574,0.0073467027902799995
PF00003575,0.01224284607747
PF00003583,0.0069333927918
PF00003586,0.015123248918499999
PF00003591,0.012446015232
PF00003599,0.0117052
PF00003605,0.012641061126
PF00003616,0.010290714285714287
PF00003619,0.00938094291828857
PF00003623,0.029429890680000004
PF00003624,0.011634612777469999
PF00003627,0.012196549127199998
PF00003632,0.010963
PF00003633,0.010234714285714286
PF00003640,0.009172942918288574
PF00003642,0.10462948400000001
PF00003645,0.0249342852
PF00003647,0.04920780000000001
PF00003653,0.015259864072559998
PF00003657,0.00612193741436
PF00003659,0.009491319012059999
PF00003660,0.00612193741436
PF00003661,0.00612193741436
PF00003662,0.0219233721628
PF00003665,0.0124957648
PF00003667,0.015547433572559999
PF00003668,0.0219233721628
PF00003672,0.005398199304
PF00003673,0.02078350604156
PF00003678,0.006785635199999999
PF00003685,0.08259923047210668
PF00003689,0.011344169359028572
PF00003690,0.00600285
PF00003699,0.006425499999999999
PF00003700,0.004905166666666667
PF00003706,0.010809
PF00003714,0.005173629375
PF00003719,0.005173629375
PF00003723,0.00862429385142857
PF00003726,0.013342885500000002
PF00003733,0.00584235
PF00003734,0.004944063541666667
PF00003738,0.013342885500000002
PF00003740,0.0123897855
PF00003742,0.011488500000000002
PF00003748,0.006622239639999999
PF00003751,0.011593000000000003
PF00003754,0.011376114285714287
PF00003755,0.009434140608831168
PF00003756,0.0127520931
PF00003758,0.010424314285714286
PF00003759,0.00832479391434
PF00003764,0.025190822800000002
PF00003765,0.00587761775154
PF00003766,0.009340600000000001
PF00003767,0.0051137499999999985
PF00003772,0.009865
PF00003776,0.009291
PF00003779,0.00598788284
PF00003784,0.009535499999999999
PF00003791,0.008585766233766234
PF00003797,0.024545976448000002
PF00003799,0.004443222902238095
PF00003803,0.005158701575966133
PF00003808,0.007730245238095239
PF00003813,0.005158701575966133
PF00003818,0.009025370537062937
PF00003821,0.011644871333333334
PF00003822,0.008696873926073925
PF00003830,0.004477042312771429
PF00003836,0.006557168981018981
PF00003837,0.005287765312229869
PF00003838,0.008764840933333332
PF00003844,0.005630888461538462
PF00003846,0.008535428547922665
PF00003850,0.004489344155844156
PF00003851,0.004421522902238096
PF00003852,0.004421522902238096
PF00003855,0.004310892857142857
PF00003857,0.004400057692307693
PF00003865,0.0059219637862137865
PF00003870,0.005725512231762238
PF00003872,0.005554347396597403
PF00003873,0.005554347396597403
PF00003878,0.005674592357642358
PF00003880,0.006377792357642358
PF00003883,0.005746701448551449
PF00003886,0.004613512237762238
PF00003888,0.015182224714011242
PF00003889,0.007164815158371041
PF00003895,0.007635253323147439
PF00003898,0.005482071422571429
PF00003899,0.005970415734265735
PF00003902,0.003978168445589498
PF00003904,0.005652597402597403
PF00003905,0.004013513900134953
PF00003913,0.006592317032967034
PF00003916,0.003978168445589498
PF00003918,0.003980713900134952
PF00003919,0.003978168445589498
PF00003931,0.006652657142857144
PF00003932,0.006795744537815127
PF00003933,0.005834254545454545
PF00003938,0.005785397402597403
PF00003939,0.0038662653355416516
PF00003948,0.00372842687400319
PF00003952,0.007327919820596861
PF00003953,0.007327919820596861
PF00003954,0.0038403748739631897
PF00003956,0.005353154040404042
PF00003960,0.005353154040404042
PF00003961,0.0038263748739631896
PF00003963,0.00372842687400319
PF00003964,0.00372842687400319
PF00003966,0.005353154040404042
PF00003968,0.007202919820596862
PF00003969,0.003836002061973115
PF00003971,0.003694212588288904
PF00003972,0.005517061688311688
PF00003973,0.005517061688311688
PF00003976,0.005426204545454546
PF00003980,0.006683428054298643
PF00003981,0.006173
PF00003984,0.003715054693552062
PF00003985,0.003715054693552062
PF00003987,0.0039401643476474
PF00003989,0.005426204545454546
PF00003991,0.005426204545454546
PF00003992,0.007202919820596862
PF00003994,0.004489201298247401
PF00003996,0.003746668728639781
PF00003997,0.003612783014354067
PF00003999,0.003501314995469647
PF00004001,0.003501314995469647
PF00004006,0.005204416666666667
PF00004009,0.003567314995469647
PF00004010,0.006600955961229298
PF00004011,0.0055423023809523814
PF00004014,0.005638002380952381
PF00004015,0.006600955961229298
PF00004018,0.00415570271602329
PF00004020,0.0056657809523809515
PF00004021,0.0053397809523809524
PF00004022,0.00612137104634496
PF00004028,0.00415570271602329
PF00004030,0.005466059523809524
PF00004031,0.006600955961229298
PF00004039,0.00475374744327667
PF00004040,0.003702187854729419
PF00004043,0.006178984615384615
PF00004045,0.005343813210445469
PF00004046,0.003417881353181432
PF00004047,0.00655230913241536
PF00004048,0.0034571878547294188
PF00004052,0.00475374744327667
PF00004055,0.0034571878547294188
PF00004059,0.006600955961229298
PF00004063,0.005749880503678551
PF00004067,0.006194799617773531
PF00004073,0.006600955961229298
PF00004077,0.003261625488335493
PF00004082,0.0032355071209885537
PF00004094,0.0031765823898057587
PF00004096,0.005550103759492504
PF00004097,0.0031765823898057587
PF00004098,0.0031765823898057587
PF00004099,0.0032724604451680336
PF00004113,0.0032724604451680336
PF00004114,0.0032724604451680336
PF00004115,0.0032724604451680336
PF00004117,0.005566903759492504
PF00004134,0.0032724604451680336
PF00004136,0.0032331539436200457
PF00004122,0.0031765823898057587
PF00004124,0.0031765823898057587
PF00004129,0.006053851373626374
PF00004131,0.006600955961229298
PF00004132,0.005779442657342658
PF00004140,0.006091694230769231
PF00004147,0.0031765823898057587
PF00004149,0.006600955961229298
PF00004150,0.003138063468604014
PF00004151,0.003177369970152002
PF00004155,0.005422903759492505
PF00004166,0.003138063468604014
PF00004168,0.003138063468604014
PF00004169,0.003138063468604014
PF00004175,0.003138063468604014
PF00004180,0.003138063468604014
PF00004181,0.0030814919147897266
PF00004186,0.003241840558387296
PF00004192,0.0031852690045730088
PF00004193,0.005350560902349648
PF00004194,0.005699579323402279
PF00004206,0.0030390271126811167
PF00004207,0.00568261804520679
PF00004209,0.005749526046882535
PF00004214,0.0057279426573426575
PF00004230,0.006016951373626374
PF00004233,0.003069480299148466
PF00004235,0.003069480299148466
PF00004238,0.0030390271126811167
PF00004243,0.003069480299148466
PF00004244,0.003069480299148466
PF00004246,0.005507377669178108
PF00004248,0.003069480299148466
PF00004250,0.005670342657342659
PF00004252,0.005213782598167247
PF00004256,0.005670342657342659
PF00004259,0.003069480299148466
PF00004260,0.003069480299148466
